Stop,Description,Latitude,Longitude,Street
4023,Maribyrnong Avenue after Warrego Circuit,-35.2293587,149.111374,MARIBYRNONG AV
4024,Maribyrnong Avenue after Campaspe Circuit,-35.2269402,149.111115,MARIBYRNONG AV
4025,Maribyrnong Avenue after Greenough Circuit,-35.227108,149.111267,MARIBYRNONG AV
4026,Maribyrnong Avenue before Tyrell Circuit,-35.2240257,149.110916,MARIBYRNONG AV
4027,Maribyrnong Avenue before Ashburton Street,-35.2242432,149.111038,MARIBYRNONG AV
4028,Maribyrnong Avenue before Staaten Crescent,-35.221241,149.11116,MARIBYRNONG AV
4029,Maribyrnong Avenue after Moruya Circuit,-35.2213058,149.111282,MARIBYRNONG AV
4030,Maribyrnong Avenue after Staaten Crescent,-35.218998,149.11087,MARIBYRNONG AV
4031,Maribyrnong Avenue between Yarra Street,-35.21912,149.111069,MARIBYRNONG AV
4032,Maribyrnong Avenue 2nd after Staaten Crescent,-35.21772,149.109131,MARIBYRNONG AV
4033,Maribyrnong Avenue before Onkaparinga Crescent East Entry,-35.2175484,149.108826,MARIBYRNONG AV
4034,Maribyrnong Avenue before 2nd Staaten Crescent,-35.218605,149.105133,MARIBYRNONG AV
4035,Maribyrnong Avenue before Onkaparinga Crescent West Entry,-35.2184334,149.105255,MARIBYRNONG AV
4036,Maribyrnong Avenue Kaleen Village,-35.2194481,149.102951,MARIBYRNONG AV
4037,Maribyrnong Avenue opp Kaleen Village,-35.2192726,149.103165,MARIBYRNONG AV
4038,Maribyrnong Avenue after Georgina Crescent,-35.2199135,149.101608,MARIBYRNONG AV
4039,Maribyrnong Avenue before Callabonna Street,-35.2200127,149.101105,MARIBYRNONG AV
4040,Chuculba Crescent before Baldwin Drive,-35.2185059,149.098038,CHUCULBA CR
4041,Chuculba Crescent after Baldwin Drive,-35.2184258,149.097946,CHUCULBA CR
4042,Chuculba Crescent after Sculptor Street,-35.2162094,149.099838,CHUCULBA CR
4043,Chuculba Crescent after Canopus Crescent,-35.2159958,149.099777,CHUCULBA CR
4044,Chuculba Crescent before Lenehan Street,-35.2137489,149.101532,CHUCULBA CR
4045,Chuculba Crescent before Spica Street,-35.2137337,149.101364,CHUCULBA CR
4046,Chuculba Crescent before 2nd Antares Crescent,-35.2111931,149.102036,CHUCULBA CR
4047,Chuculba Crescent after 2nd Spica Street,-35.211216,149.101898,CHUCULBA CR
4048,Chuculba Crescent after Nyawi Place,-35.2102089,149.099518,CHUCULBA CR
4049,Chuculba Crescent before Fornax Street,-35.2102814,149.09938,CHUCULBA CR
4050,Chuculba Crescent after 2nd Mirrabucca Crescent,-35.2089272,149.095505,CHUCULBA CR
4051,Chuculba Crescent after Fornax Street,-35.2089195,149.095886,CHUCULBA CR
4052,Chuculba Crescent after Buriga Street,-35.2097206,149.093506,CHUCULBA CR
4053,Chuculba Crescent between Centaurus Street,-35.2098579,149.093475,CHUCULBA CR
4054,Canopus Crescent after Achernar Cl,-35.2125931,149.091156,CANOPUS CR
4055,Canopus Crescent before Balamara Street,-35.212677,149.091049,CANOPUS CR
4056,Canopus Crescent opp Giralang PS,-35.2129707,149.094177,CANOPUS CR
4057,Canopus Crescent Giralang PS,-35.2129402,149.094742,CANOPUS CR
4058,Canopus Crescent before Hirst Place,-35.2138786,149.09668,CANOPUS CR
4059,Canopus Crescent after 2nd Tucana Street,-35.2145309,149.096558,CANOPUS CR
4060,Canopus Crescent after Hirst Place,-35.2159729,149.098145,CANOPUS CR
4061,Canopus Crescent after Tucana Street,-35.2159615,149.097809,CANOPUS CR
4062,John Cleland Crescent after Coulter Drive,-35.2262192,149.058167,JOHN CLELAND CR
4063,John Cleland Crescent after 2nd Tattersall Crescent,-35.2259636,149.058502,JOHN CLELAND CR
4064,John Cleland Crescent after Connah Street,-35.2247276,149.054993,JOHN CLELAND CR
4065,John Cleland Crescent after Tattersall Crescent,-35.2247887,149.055145,JOHN CLELAND CR
4066,John Cleland Crescent 2nd after Connah Street,-35.2228241,149.054886,JOHN CLELAND CR
4067,John Cleland Crescent before Twelvetrees Crescent,-35.2227478,149.055023,JOHN CLELAND CR
4068,John Cleland Crescent before Ginninderra Drive,-35.2215385,149.054337,JOHN CLELAND CR
4069,John Cleland Crescent after Ginninderra Drive,-35.2211609,149.054337,JOHN CLELAND CR
4070,Copland Drive after Ginninderra Drive,-35.2187653,149.05397,COPLAND DR
4071,Copland Drive after Carlile Street,-35.218605,149.054245,COPLAND Drive BDGE
4072,Copland Drive Copland CLG,-35.212429,149.060699,COPLAND DR
4073,Copland Drive opp Copland CLG,-35.2127151,149.060715,COPLAND DR
4074,Copland Drive after McEachern Crescent,-35.2097511,149.061172,COPLAND DR
4075,Copland Drive 2nd after Meagher Place,-35.2097359,149.061356,COPLAND DR
4076,Copland Drive before 2nd McEachern Crescent,-35.2081985,149.063049,COPLAND DR
4077,Copland Drive after Meagher Place,-35.2083702,149.062958,COPLAND DR
4078,Alpen Street after Clifford Crescent,-35.2063103,149.064545,ALPEN ST
4079,Alpen Street after Baddeley Crescent,-35.2062569,149.064697,ALPEN ST
4080,Baddeley Crescent after Colborne Place,-35.2048607,149.06369,BADDELEY CR
4081,Baddeley Crescent after Broadby Cl,-35.2050514,149.063766,BADDELEY CR
4082,Baddeley Street after Hancock Street,-35.2028351,149.065277,BADDELEY CR
4083,Baddeley Crescent after Garrard Street,-35.2025948,149.065674,BADDELEY CR
4084,Baddeley Crescent after 2nd Hancock Street,-35.2006226,149.065994,BADDELEY CR
4085,Baddeley Crescent after 2nd Crofts Crescent,-35.2001343,149.065826,BADDELEY CR
4086,Baddeley Crescent after Blumental Place,-35.1992912,149.063354,BADDELEY CR
4087,Baddeley Crescent after Kingsford Smith Drive,-35.199276,149.062805,BADDELEY CR
4088,Belconnen Wy after Coulter Drive,-35.2437477,149.055008,BELCONNEN WAY
4089,Kingsford Smith Drive after Magrath Crescent,-35.1977921,149.060562,KINGSFORD SMITH DR
4090,Kingsford Smith Drive after O'Neill Street,-35.1975098,149.060593,KINGSFORD SMITH DR
4091,Kingsford Smith Drive opp Spence Shops,-35.1947823,149.060623,KINGSFORD SMITH DR
4092,Kingsford Smith Drive Spence Shops,-35.1949539,149.06073,KINGSFORD SMITH DR
4093,Clarey Crescent after Clark Cl,-35.1947708,149.063766,CLAREY CR
4094,Clarey Crescent after Dunkley Place,-35.1948776,149.063736,CLAREY CR
4095,Clarey Crescent after Healy Street,-35.1967964,149.065964,CLAREY CR
4096,Clarey Crescent after Curley Street,-35.1966591,149.065826,CLAREY CR
4097,Clarey Crescent after 2nd Healy Street,-35.1976852,149.068756,CLAREY CR
4098,Clarey Crescent after Douglass Street,-35.1978416,149.068756,CLAREY CR
4099,Owen Dixon Drive after Clarey Crescent,-35.1970901,149.070541,OWEN DIXON DR
4100,Clancy Street before Norton Street SSO,-35.2122917,149.074158,CLANCY ST
4101,Owen Dixon Drive before Clarey Crescent,-35.1972427,149.070648,OWEN DIXON DR
4102,Owen Dixon Drive 2nd after Clarey Crescent,-35.1986465,149.072754,OWEN DIXON DR
4103,Owen Dixon Drive after Douglass Street,-35.1986389,149.072571,OWEN DIXON DR
4104,Copland after Owen Dixon Drive,-35.2003937,149.072739,COPLAND DR
4105,Copland Drive after Don Place,-35.2002831,149.072708,COPLAND DR
4106,Owen Dixon Drive opp McKellar Soccer Club,-35.2118645,149.08461,OWEN DIXON DR
4107,Copland Drive after Fuhrman Street,-35.2041397,149.069183,COPLAND DR
4108,Copland Drive after Willis Street,-35.2047043,149.069122,COPLAND DR
4109,Clancy Street after Willis Street,-35.2062225,149.070007,CLANCY ST
4110,Clancy Street after Kellway Street,-35.2067986,149.070404,CLANCY ST
4111,Clancy Street Evatt Shops,-35.2091026,149.073242,CLANCY ST
4112,Clancy Street opp Evatt Shops,-35.2092667,149.073181,CLANCY ST
4113,Heydon Crescent Evatt Primary School,-35.2074356,149.075165,HEYDON CR
4114,Heydon Crescent opp Evatt Primary School,-35.2077713,149.074982,HEYDON CR
4115,Heydon Crescent after 2nd Kevin Street,-35.2074089,149.079605,HEYDON CR
4116,Heydon Crescent after Owen Dixon,-35.2075195,149.079971,HEYDON CR
4117,Owen Dixon Drive 5th after Copland Drive,-35.2082291,149.081726,OWEN DIXON DR
4118,Owen Dixon Drive after William Webb Drive,-35.2083321,149.08168,OWEN DIXON DR
4119,William Webb Drive after Owen Dixon Drive,-35.2101326,149.081863,WILLIAM WEBB DR
4120,William Webb Drive before Owen Dixon Drive,-35.2100677,149.081802,WILLIAM WEBB DR
4121,William Webb Drive before Jeanne Young Circuit,-35.2117767,149.081375,WILLIAM WEBB DR
4122,William Webb Drive after 2nd Rohan Rivett Crescent,-35.2115631,149.08136,WILLIAM WEBB DR
4123,William Webb Drive & Rohan Rivett Crescent,-35.2131462,149.079086,WILLIAM WEBB DR
4124,William Webb Drive after 2nd Sproule Circuit,-35.2130623,149.079132,WILLIAM WEBB DR
4125,William Webb Drive after Rohan Rivett Crescent,-35.2129097,149.076569,WILLIAM WEBB DR
4126,William Webb Drive after Sproule Circuit,-35.2128296,149.076645,WILLIAM WEBB DR
4127,William Webb Drive after Clancy Street,-35.2135658,149.072968,WILLIAM WEBB DR
4128,William Webb Drive after Dumas Street,-35.2133293,149.073181,WILLIAM WEBB DR
4129,Dumas Street after Baume Crescent,-35.2146873,149.073242,DUMAS ST
4130,Dumas Street before Vagabond Crescent,-35.2150841,149.073441,DUMAS ST
4131,Dumas Street after Bennetts Cl,-35.2174263,149.073883,DUMAS ST
4132,Dumas Street before Bennetts Cl,-35.2175102,149.073715,DUMAS ST
4133,Dumas Street between Grover Crescent,-35.2195206,149.072159,DUMAS ST
4134,Dumas Street after Buggy Crescent,-35.2194252,149.072067,DUMAS ST
4135,Dumas Street after Grover Crescent,-35.2222099,149.073166,DUMAS ST
4136,Dumas Street after 2nd Bean Crescent,-35.2223053,149.073059,DUMAS ST
4137,Dumas Street before Slessor Crescent,-35.2221489,149.074631,DUMAS ST
4138,Dumas Street after Bean Crescent,-35.2223167,149.074539,DUMAS ST
4139,Dumas Street after Slessor Crescent,-35.2208061,149.07608,DUMAS ST
4140,Dumas Street after Burns Circuit,-35.22089,149.076172,DUMAS ST
4141,Dumas Street 2nd after Slessor Crescent,-35.2197037,149.078461,DUMAS ST
4142,Dumas Street after William Slim Drive,-35.2198524,149.078705,DUMAS ST
4143,Aikman Drive opp UC,-35.2382317,149.076889,AIKMAN DR
4144,Aikman Drive before Townsend Place,-35.2375031,149.07692,AIKMAN DR
4145,Emu Bank McDonalds,-35.239727,149.074753,EMU BANK
4146,Emu Bank opp McDonalds,-35.2396164,149.075195,EMU BANK
4147,Tillyard Drive McDonalds,-35.20578,149.03511,TILLYARD DR
4148,Tillyard Drive opp Charnwood Shops,-35.2059784,149.035202,TILLYARD DR
4149,Tillyard Drive after Covington Crescent,-35.2046204,149.038177,TILLYARD DR
4150,Tillyard Drive after Blackwell Circuit,-35.2048187,149.038254,TILLYARD DR
4151,Tillyard Drive after McDougall Street,-35.2022324,149.041641,TILLYARD DR
4152,Tillyard Drive after Crawford Crescent,-35.2023735,149.041595,TILLYARD DR
4153,Tillyard Drive after Sadleir Place,-35.2004585,149.043045,TILLYARD DR
4154,Tillyard Drive before Sadleir Place,-35.2003975,149.043274,TILLYARD DR
4155,Spalding Street after Tillyard Drive,-35.1992912,149.046677,SPALDING ST
4156,Spalding Street after Flierl Place,-35.1993713,149.046906,SPALDING ST
4157,Spalding Street after Schwartz Place,-35.2013664,149.049652,SPALDING ST
4158,Spalding Street before Schwarz Place,-35.2012634,149.04953,SPALDING ST
4159,Spalding Street after Jacob Place,-35.2032738,149.050293,SPALDING ST
4160,Spalding Street after Kingsford Smith Drive,-35.2034264,149.050293,SPALDING ST
4161,Alfred Hill Drive after Carandini Street,-35.2066154,149.052109,ALFRED HILL DR
4162,Alfred Hill Drive after Henslowe Place,-35.2067108,149.051971,ALFRED HILL DR
4163,Alfred Hill Drive after Bishop Place,-35.2066574,149.054474,ALFRED HILL DR
4164,Alfred Hill Drive underpass Mt Rogers PS,-35.2067642,149.054321,ALFRED HILL DR
4165,Alfred Hill Drive after Les Gallienne Street,-35.2084122,149.057297,ALFRED HILL DR
4166,Alfred Hill Drive Mt Rogers PS,-35.2084885,149.056931,ALFRED HILL DR
4167,Alfred Hill Drive after Crossley Cl,-35.2068405,149.058807,ALFRED HILL DR
4168,Alfred Hill Drive after Levy Place,-35.206295,149.059097,ALFRED HILL DR
4169,Alpen Street before Clifford Crescent,-35.2054253,149.061539,ALPEN ST
4170,Alpen Street after 2nd Clifford Crescent,-35.205471,149.06131,ALPEN ST
4171,Moynihan Street after Copland Drive,-35.2145462,149.061783,MOYNIHAN ST
4172,Moynihan Street after Fitzhardinge Crescent,-35.2150116,149.063446,MOYNIHAN Street BDGE
4173,Moynihan Street after Ligertwood Street,-35.2148552,149.06459,MOYNIHAN ST
4174,Moynihan Street 2nd after De Lissa Street,-35.2149239,149.065674,MOYNIHAN ST
4175,Moynihan Street Miles Franklin PS,-35.2142487,149.067245,MOYNIHAN ST
4176,Moynihan Street after De Lissa Street,-35.2142639,149.067688,MOYNIHAN ST
4177,Moynihan Street after Macdowell Street,-35.2143593,149.070084,MOYNIHAN ST
4178,Moynihan Street after William Webb Drive,-35.2147903,149.070541,MOYNIHAN ST
4179,William Webb Drive after Callaghan Street,-35.2163887,149.069946,WILLIAM WEBB DR
4180,William Webb Drive before Callaghan Street,-35.216568,149.069534,WILLIAM WEBB DR
4181,William Webb Drive before Ginninderra Drive,-35.219883,149.06987,WILLIAM WEBB DR
4182,William Webb Drive after Ginninderra Drive,-35.2199745,149.069809,WILLIAM WEBB DR
4183,Osburn Drive before O'Reilly Street,-35.2162895,149.011917,OSBURN DR
4184,Osburn Drive before Hirschfeld Crescent,-35.2159424,149.014038,OSBURN DR
4185,Osburn Drive after Clement Place,-35.2160301,149.014099,OSBURN DR
4186,Osburn Drive before Skirving Place,-35.2152863,149.017151,OSBURN DR
4187,Osburn Drive after Brownless Street,-35.2153511,149.016785,OSBURN DR
4188,Haydon Drive after College Street,-35.2413597,149.090073,HAYDON DR
4189,Southern Cross Drive after Ross Smith Crescent,-35.228981,149.040695,SOUTHERN CROSS DR
4190,Southern Cross Drive after Kingsford Smith Drive,-35.2286568,149.040558,SOUTHERN CROSS Drive BDGE
4191,Kingsford Smith Drive after Southern Cross,-35.2257729,149.036331,KINGSFORD SMITH DR
4192,Kingsford Smith Drive before Southern Cross Drive,-35.2263222,149.036179,KINGSFORD SMITH DR
4193,Kingsford Smith Drive 2nd after Southern Cross,-35.2242661,149.037964,KINGSFORD SMITH DR
4194,Kingsford Smith Drive after Krefft Crescent,-35.2235413,149.039093,KINGSFORD SMITH DR
4195,Kingsford Smith Drive after O'Loghlen Street,-35.2196121,149.041336,KINGSFORD SMITH DR
4196,Kingsford Smith Drive after Ginninderra Drive,-35.2190666,149.042252,KINGSFORD SMITH DR
4197,Companion Crescent after Kingsford Smith Drive,-35.2132187,149.045258,COMPANION CR
4198,Companion Crescent after Dolling Crescent,-35.2131119,149.045288,COMPANION CR
4199,Companion Crescent after Vickers Crescent,-35.2113495,149.042786,COMPANION CR
4200,Companion Crescent after Millard Place,-35.2119789,149.043427,COMPANION CR
4201,Companion Crescent after Meiklejohn Place,-35.2084389,149.04216,COMPANION CR
4202,Companion Crescent after 2nd Nulsen Circuit,-35.2082787,149.042145,COMPANION CR
4203,Companion Crescent after Noble Place,-35.2088127,149.039322,COMPANION CR
4204,Companion Crescent after Ginninderra Drive,-35.2093048,149.038452,COMPANION CR
4205,Lhotsky Street opp Charnwood Shops,-35.2058678,149.033051,LHOTSKY ST
4206,Lhotsky Street Charnwood Shops,-35.2054863,149.032501,LHOTSKY ST
4207,Lhotsky Street after Florey Drive,-35.203022,149.027649,LHOTSKY ST
4208,Lhotsky Street after Cartwright Street,-35.203167,149.027878,LHOTSKY ST
4209,Lhotsky Street before Sport Wy,-35.2010193,149.027161,LHOTSKY ST
4210,Lhotsky Street after Pringle Street,-35.2012749,149.027298,LHOTSKY ST
4211,Lhotsky Street after Townson Crescent,-35.1991272,149.030762,LHOTSKY ST
4212,Lhotsky Street after McCarthy Place,-35.1993141,149.030609,LHOTSKY ST
4213,Lhotsky Street after McQuade Cl,-35.1970215,149.033859,LHOTSKY ST
4214,Lhotsky Street after Berghofer Ct,-35.1972618,149.03363,LHOTSKY ST
4215,Lhotsky Street after 2nd Townson Crescent,-35.1957779,149.035248,LHOTSKY ST
4216,Lhotsky Street after Sly Place,-35.1960335,149.035248,LHOTSKY ST
4217,Kerrigan after Winder Place,-35.1938286,149.034683,KERRIGAN ST
4218,Kerrigan Street opp Winder Place,-35.1937332,149.035034,KERRIGAN ST
4219,Shakespeare Crescent after Kerrigan Street,-35.1931877,149.032974,SHAKESPEARE CR
4220,Shakespeare Crescent after Pettifer Place,-35.193222,149.033096,SHAKESPEARE CR
4221,Shakespeare Crescent Fraser West Terminus,-35.1905785,149.036041,SHAKESPEARE CR
4223,Shakespeare Crescent Northbound after Dunbar Street,-35.1890831,149.038727,SHAKESPEARE CR
4224,Shakespeare Crescent Southbound after Dunbar Street,-35.1889725,149.038849,SHAKESPEARE CR
4225,Shakespeare Crescent after Binns Street,-35.1895065,149.041672,SHAKESPEARE CR
4226,Shakespeare Crescent 2nd after Filshie Cl,-35.1895332,149.04155,SHAKESPEARE CR
4227,Shakespeare Crescent before Kerrigan Street,-35.1915588,149.040527,SHAKESPEARE CR
4228,Shakespeare Crescent after Filshie Cl,-35.1915932,149.040359,SHAKESPEARE CR
4229,Kerrigan Street after Shakespeare Crescent,-35.1936913,149.040268,KERRIGAN ST
4230,Kerrigan Street after Crowley Ct,-35.1937714,149.040115,KERRIGAN ST
4231,Tillyard Drive before Fraser Primary,-35.1931801,149.042267,TILLYARD DR
4232,Tillyard Drive after Daley Crescent,-35.193222,149.042404,TILLYARD DR
4233,Daley Crescent after Tillyard Drive,-35.1926765,149.044159,DALEY CR
4234,Daley Crescent Fraser Shops,-35.1927109,149.044006,DALEY CR
4235,Daley Crescent after 2nd Nott Street,-35.19347,149.046799,DALEY CR
4236,Daley Crescent after Bingley Crescent,-35.1936722,149.046524,DALEY CR
4237,Bingley Crescent after 2nd Rochford Street,-35.1904831,149.050415,BINGLEY CR
4238,Bingley Crescent after 2nd Foskett Street,-35.1905136,149.050171,BINGLEY CR
4239,Bingley Crescent after Vercoe Place,-35.1904411,149.052719,BINGLEY CR
4240,Bingley Crescent after Foskett Street,-35.1905365,149.053055,BINGLEY CR
4241,Bingley Crescent after Brophy Street,-35.1910477,149.05571,BINGLEY CR
4242,Bingley Crescent after Nish Place,-35.1909904,149.055466,BINGLEY CR
4245,Kingsford Smith after Baddeley Crescent,-35.2000885,149.062424,KINGSFORD SMITH DR
4246,Kingsford Smith Drive after Bainton Crescent,-35.2001495,149.062332,KINGSFORD SMITH DR
4247,Kingsford Smith Drive 2nd after Baddeley Crescent,-35.2025261,149.061935,KINGSFORD SMITH DR
4248,Kingsford Smith Drive before Bainton Crescent,-35.202343,149.061966,KINGSFORD SMITH DR
4249,Kingsford Smith Drive after Alpen Street,-35.2034874,149.058945,KINGSFORD SMITH DR
4250,Kingsford Smith Drive after Le Gallienne Street,-35.2030067,149.057526,KINGSFORD SMITH DR
4251,Kingsford Smith Drive before Le Gallienne Street,-35.2029152,149.056137,KINGSFORD SMITH DR
4252,Kingsford Smith Drive after Bainton Crescent,-35.2027512,149.055145,KINGSFORD SMITH DR
4253,Kingsford Smith Drive before Carandini Street,-35.2032623,149.052261,KINGSFORD SMITH DR
4254,Kingsford Smith Drive after Spalding Street,-35.2034836,149.051483,KINGSFORD SMITH DR
4255,Kingsford Smith Drive after Alfred Hill Drive,-35.2066193,149.04895,KINGSFORD SMITH DR
4256,Kingsford Smith Drive after Pattinson Crescent,-35.2063332,149.048798,KINGSFORD SMITH DR
4257,Kingsford Smith Drive Melba Shops,-35.2086983,149.047653,KINGSFORD SMITH DR
4258,Kingsford Smith Drive after Dolling Crescent,-35.2081909,149.047379,KINGSFORD SMITH DR
